;0;12;24;36;48;60;72;84;96;108;120;132;144;156;168;180;cod_regsaud
2021-01;21.0;17.0;16.0;14.0;;;;;;;;;;;;;41017
2022-01;15.0;15.0;15.0;;;;;;;;;;;;;;41017
2023-01;19.0;18.0;;;;;;;;;;;;;;;41017
2024-01;21.0;;;;;;;;;;;;;;;;41017
2009-01;12.0;8.0;7.0;7.0;6.0;5.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;41014
2010-01;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;41014
2011-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;1.0;;;41014
2012-01;2.0;;;;;;;;;;;;;;;;41014
2013-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;41014
2014-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41014
2016-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;41014
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;41014
2018-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;41014
2020-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;41014
2021-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41014
2023-01;2.0;2.0;;;;;;;;;;;;;;;41014
2009-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;41018
2011-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;;;41018
2013-01;1.0;1.0;;;;;;;;;;;;;;;41018
2014-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;41018
2017-01;1.0;1.0;1.0;;;;;;;;;;;;;;41018
2018-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;41018
2019-01;3.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;41018
2020-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;41018
2021-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41018
2024-01;3.0;;;;;;;;;;;;;;;;41018
2009-01;8.0;7.0;6.0;3.0;3.0;4.0;4.0;2.0;1.0;1.0;;;;;;;41005
2010-01;5.0;5.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;41005
2011-01;3.0;1.0;1.0;1.0;;;;;;;;;;;;;41005
2012-01;3.0;2.0;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;41005
2013-01;1.0;;;;;;;;;;;;;;;;41005
2014-01;5.0;4.0;3.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;;;;;;41005
2015-01;4.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;41005
2016-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41005
2017-01;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;;;;;;;;;41005
2018-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;41005
2019-01;3.0;2.0;2.0;1.0;1.0;1.0;;;;;;;;;;;41005
2020-01;2.0;2.0;2.0;2.0;1.0;;;;;;;;;;;;41005
2021-01;3.0;3.0;;;;;;;;;;;;;;;41005
2022-01;2.0;1.0;1.0;;;;;;;;;;;;;;41005
2023-01;1.0;1.0;;;;;;;;;;;;;;;41005
2024-01;3.0;;;;;;;;;;;;;;;;41005
2009-01;12.0;9.0;8.0;8.0;8.0;8.0;7.0;6.0;6.0;6.0;6.0;5.0;5.0;1.0;;;41007
2010-01;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;41007
2011-01;1.0;;;;;;;;;;;;;;;;41007
2012-01;7.0;4.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;41007
2013-01;2.0;1.0;1.0;;;;;;;1.0;1.0;1.0;;;;;41007
2014-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;41007
2015-01;3.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;;;;;;;41007
2016-01;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;41007
2017-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;;41007
2018-01;1.0;1.0;;;;;;;;;;;;;;;41007
2019-01;2.0;2.0;1.0;;;;;;;;;;;;;;41007
2020-01;3.0;2.0;;;;;;;;;;;;;;;41007
2021-01;4.0;1.0;1.0;1.0;;;;;;;;;;;;;41007
2022-01;7.0;6.0;6.0;;;;;;;;;;;;;;41007
2023-01;3.0;3.0;;;;;;;;;;;;;;;41007
2009-01;12.0;11.0;9.0;7.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;4.0;4.0;5.0;5.0;5.0;41001
2010-01;3.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;41001
2011-01;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;41001
2012-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;41001
2018-01;4.0;4.0;4.0;4.0;4.0;4.0;4.0;;;;;;;;;;41001
2019-01;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;41001
2020-01;2.0;1.0;2.0;1.0;1.0;;;;;;;;;;;;41001
2022-01;8.0;8.0;8.0;;;;;;;;;;;;;;41001
2023-01;2.0;1.0;;;;;;;;;;;;;;;41001
2024-01;2.0;;;;;;;;;;;;;;;;41001
2009-01;6.0;5.0;3.0;2.0;2.0;2.0;2.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;41003
2010-01;7.0;6.0;6.0;6.0;6.0;5.0;3.0;3.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;;41003
2011-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;;;41003
2012-01;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;41003
2013-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;41003
2014-01;2.0;1.0;;;;;1.0;1.0;1.0;1.0;1.0;;;;;;41003
2015-01;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;;;;;;;41003
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;41003
2017-01;8.0;8.0;8.0;6.0;6.0;6.0;6.0;6.0;;;;;;;;;41003
2018-01;5.0;5.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;;;41003
2019-01;5.0;5.0;5.0;5.0;5.0;5.0;;;;;;;;;;;41003
2020-01;2.0;1.0;;;;;;;;;;;;;;;41003
2021-01;6.0;5.0;2.0;2.0;;;;;;;;;;;;;41003
2022-01;4.0;4.0;4.0;;;;;;;;;;;;;;41003
2023-01;6.0;6.0;;;;;;;;;;;;;;;41003
2024-01;3.0;;;;;;;;;;;;;;;;41003
2009-01;5.0;5.0;2.0;2.0;2.0;4.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0;41011
2010-01;2.0;2.0;1.0;1.0;;;;;;;;;;;;;41011
2012-01;3.0;3.0;;;;;;;;;;;;;;;41011
2013-01;1.0;;;;;;;;;;;;;;;;41011
2014-01;4.0;4.0;2.0;2.0;;;;;;;;;;;;;41011
2015-01;2.0;2.0;1.0;;;;;;;;;;;;;;41011
2017-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;41011
2018-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;41011
2019-01;7.0;4.0;4.0;3.0;2.0;2.0;;;;;;;;;;;41011
2020-01;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;;41011
2022-01;2.0;2.0;2.0;;;;;;;;;;;;;;41011
2023-01;4.0;4.0;;;;;;;;;;;;;;;41011
2024-01;2.0;;;;;;;;;;;;;;;;41011
2009-01;15.0;15.0;15.0;12.0;12.0;10.0;5.0;5.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;41020
2010-01;5.0;4.0;4.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;;;41020
2011-01;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;41020
2012-01;5.0;4.0;4.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;41020
2014-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;41020
2015-01;5.0;5.0;4.0;4.0;4.0;3.0;3.0;3.0;2.0;1.0;;;;;;;41020
2017-01;3.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;41020
2018-01;2.0;2.0;;1.0;;;;;;;;;;;;;41020
2019-01;4.0;3.0;4.0;4.0;3.0;3.0;;;;;;;;;;;41020
2020-01;5.0;5.0;5.0;5.0;5.0;;;;;;;;;;;;41020
2021-01;2.0;2.0;2.0;2.0;;;;;;;;;;;;;41020
2022-01;6.0;5.0;4.0;;;;;;;;;;;;;;41020
2023-01;2.0;2.0;;;;;;;;;;;;;;;41020
2024-01;2.0;;;;;;;;;;;;;;;;41020
2009-01;4.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;41006
2011-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;41006
2014-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;41006
2015-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;41006
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;41006
2022-01;9.0;1.0;1.0;;;;;;;;;;;;;;41006
2023-01;4.0;4.0;;;;;;;;;;;;;;;41006
2024-01;1.0;;;;;;;;;;;;;;;;41006
2009-01;9.0;7.0;5.0;4.0;5.0;5.0;4.0;3.0;2.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;14001
2010-01;6.0;6.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;;14001
2011-01;1.0;1.0;1.0;;;;;;;;;;;;;;14001
2012-01;4.0;4.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;14001
2013-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;14001
2014-01;1.0;1.0;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;14001
2015-01;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;14001
2016-01;6.0;6.0;6.0;6.0;6.0;5.0;4.0;4.0;4.0;;;;;;;;14001
2017-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;14001
2018-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;14001
2019-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;14001
2020-01;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;;14001
2021-01;5.0;2.0;3.0;3.0;;;;;;;;;;;;;14001
2022-01;3.0;2.0;2.0;;;;;;;;;;;;;;14001
2023-01;2.0;1.0;;;;;;;;;;;;;;;14001
2024-01;8.0;;;;;;;;;;;;;;;;14001
2009-01;1.0;;;;;;;;;;;;;;;;14002
2011-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;14002
2015-01;1.0;;;1.0;1.0;1.0;;;;;;;;;;;14002
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;14002
2017-01;2.0;;;;;;;;;;;;;;;;14002
2018-01;1.0;;;;;;;;;;;;;;;;14002
2021-01;5.0;4.0;3.0;2.0;;;;;;;;;;;;;14002
2022-01;2.0;2.0;2.0;;;;;;;;;;;;;;14002
2023-01;2.0;2.0;;;;;;;;;;;;;;;14002
2009-01;4.0;4.0;4.0;4.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;43014
2010-01;6.0;4.0;5.0;5.0;5.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;43014
2012-01;1.0;;;;;;;;;;;;;;;;43014
2013-01;4.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;43014
2014-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;43014
2015-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;43014
2016-01;1.0;1.0;;;;;;;;;;;;;;;43014
2018-01;5.0;4.0;2.0;2.0;1.0;1.0;1.0;;;;;;;;;;43014
2019-01;5.0;3.0;3.0;3.0;2.0;1.0;;;;;;;;;;;43014
2020-01;4.0;4.0;4.0;4.0;3.0;;;;;;;;;;;;43014
2021-01;1.0;1.0;;;;;;;;;;;;;;;43014
2022-01;4.0;4.0;4.0;;;;;;;;;;;;;;43014
2023-01;3.0;2.0;;;;;;;;;;;;;;;43014
2024-01;4.0;;;;;;;;;;;;;;;;43014
2009-01;7.0;7.0;7.0;6.0;6.0;6.0;6.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;43027
2011-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;43027
2013-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;43027
2014-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;;;;;;43027
2015-01;47.0;42.0;40.0;39.0;39.0;34.0;32.0;31.0;30.0;24.0;;;;;;;43027
2016-01;4.0;4.0;4.0;3.0;4.0;4.0;4.0;4.0;4.0;;;;;;;;43027
2017-01;9.0;8.0;7.0;6.0;5.0;5.0;5.0;4.0;;;;;;;;;43027
2018-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;;;43027
2020-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;43027
2021-01;2.0;2.0;2.0;1.0;;;;;;;;;;;;;43027
2022-01;3.0;3.0;3.0;;;;;;;;;;;;;;43027
2023-01;4.0;3.0;;;;;;;;;;;;;;;43027
2024-01;3.0;;;;;;;;;;;;;;;;43027
2009-01;2.0;2.0;1.0;1.0;;;;;;;;;;;;;43004
2010-01;1.0;1.0;;;;;;;;;;;;;;;43004
2011-01;4.0;3.0;3.0;2.0;1.0;;1.0;1.0;1.0;;;;;;;;43004
2012-01;1.0;1.0;1.0;;;;;;;;;;;;;;43004
2013-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;43004
2018-01;2.0;1.0;1.0;;;;;;;;;;;;;;43004
2019-01;7.0;7.0;6.0;2.0;2.0;1.0;;;;;;;;;;;43004
2020-01;4.0;3.0;3.0;3.0;2.0;;;;;;;;;;;;43004
2021-01;1.0;;;;;;;;;;;;;;;;43004
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;43004
2024-01;1.0;;;;;;;;;;;;;;;;43004
2009-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;43023
2010-01;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;;43023
2011-01;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;;;43023
2012-01;12.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;10.0;8.0;;;;43023
2013-01;5.0;5.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;3.0;3.0;3.0;;;;;43023
2014-01;9.0;8.0;7.0;7.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;;;;;;43023
2015-01;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;;;;;;;43023
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;43023
2017-01;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;;;;;;;;;43023
2018-01;5.0;5.0;5.0;5.0;5.0;5.0;5.0;;;;;;;;;;43023
2019-01;8.0;8.0;7.0;7.0;7.0;7.0;;;;;;;;;;;43023
2020-01;12.0;12.0;12.0;11.0;11.0;;;;;;;;;;;;43023
2021-01;8.0;7.0;6.0;6.0;;;;;;;;;;;;;43023
2022-01;7.0;7.0;6.0;;;;;;;;;;;;;;43023
2023-01;7.0;7.0;;;;;;;;;;;;;;;43023
2024-01;7.0;;;;;;;;;;;;;;;;43023
2009-01;22.0;22.0;18.0;6.0;11.0;11.0;11.0;10.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;43001
2010-01;88.0;79.0;13.0;9.0;9.0;10.0;5.0;5.0;5.0;6.0;6.0;6.0;5.0;5.0;4.0;;43001
2011-01;34.0;12.0;11.0;6.0;6.0;5.0;5.0;6.0;6.0;6.0;6.0;4.0;4.0;5.0;;;43001
2012-01;7.0;7.0;7.0;6.0;6.0;6.0;5.0;5.0;2.0;1.0;1.0;1.0;1.0;;;;43001
2013-01;14.0;14.0;14.0;8.0;8.0;8.0;8.0;4.0;4.0;4.0;4.0;4.0;;;;;43001
2014-01;16.0;15.0;11.0;7.0;7.0;7.0;5.0;4.0;4.0;5.0;5.0;;;;;;43001
2015-01;9.0;8.0;8.0;5.0;5.0;5.0;5.0;4.0;4.0;4.0;;;;;;;43001
2016-01;20.0;15.0;12.0;9.0;9.0;11.0;8.0;8.0;8.0;;;;;;;;43001
2017-01;11.0;11.0;10.0;8.0;8.0;8.0;8.0;8.0;;;;;;;;;43001
2018-01;7.0;6.0;6.0;5.0;5.0;5.0;5.0;;;;;;;;;;43001
2019-01;9.0;7.0;5.0;3.0;4.0;2.0;;;;;;;;;;;43001
2020-01;12.0;11.0;5.0;4.0;4.0;;;;;;;;;;;;43001
2021-01;11.0;8.0;7.0;7.0;;;;;;;;;;;;;43001
2022-01;7.0;7.0;7.0;;;;;;;;;;;;;;43001
2023-01;9.0;8.0;;;;;;;;;;;;;;;43001
2024-01;2.0;;;;;;;;;;;;;;;;43001
2009-01;99.0;90.0;90.0;82.0;78.0;79.0;78.0;73.0;75.0;76.0;75.0;75.0;76.0;76.0;76.0;74.0;43010
2010-01;19.0;17.0;12.0;15.0;14.0;14.0;14.0;15.0;15.0;15.0;13.0;14.0;14.0;15.0;15.0;;43010
2011-01;27.0;21.0;17.0;19.0;18.0;17.0;18.0;19.0;19.0;17.0;17.0;17.0;16.0;17.0;;;43010
2012-01;22.0;17.0;17.0;20.0;18.0;19.0;18.0;18.0;17.0;17.0;17.0;17.0;16.0;;;;43010
2013-01;28.0;27.0;26.0;24.0;25.0;25.0;24.0;22.0;21.0;21.0;21.0;21.0;;;;;43010
2014-01;29.0;28.0;28.0;28.0;28.0;27.0;25.0;25.0;25.0;25.0;25.0;;;;;;43010
2015-01;39.0;36.0;38.0;39.0;37.0;37.0;37.0;37.0;36.0;34.0;;;;;;;43010
2016-01;44.0;44.0;43.0;42.0;41.0;42.0;42.0;42.0;42.0;;;;;;;;43010
2017-01;67.0;66.0;64.0;61.0;61.0;61.0;61.0;59.0;;;;;;;;;43010
2018-01;40.0;38.0;37.0;37.0;37.0;38.0;38.0;;;;;;;;;;43010
2019-01;47.0;44.0;46.0;46.0;45.0;43.0;;;;;;;;;;;43010
2020-01;70.0;68.0;67.0;64.0;61.0;;;;;;;;;;;;43010
2021-01;43.0;41.0;43.0;42.0;;;;;;;;;;;;;43010
2022-01;45.0;43.0;41.0;;;;;;;;;;;;;;43010
2023-01;48.0;40.0;;;;;;;;;;;;;;;43010
2024-01;43.0;;;;;;;;;;;;;;;;43010
2009-01;31.0;25.0;17.0;18.0;18.0;13.0;14.0;10.0;12.0;11.0;9.0;8.0;7.0;6.0;6.0;7.0;43008
2010-01;21.0;13.0;13.0;13.0;12.0;12.0;11.0;11.0;11.0;7.0;7.0;4.0;4.0;5.0;6.0;;43008
2011-01;15.0;15.0;13.0;7.0;6.0;6.0;5.0;5.0;5.0;5.0;5.0;3.0;4.0;4.0;;;43008
2012-01;23.0;22.0;10.0;11.0;3.0;5.0;5.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;43008
2013-01;20.0;16.0;14.0;13.0;13.0;7.0;6.0;7.0;6.0;7.0;5.0;5.0;;;;;43008
2014-01;15.0;14.0;11.0;11.0;10.0;9.0;8.0;7.0;7.0;7.0;8.0;;;;;;43008
2015-01;141.0;115.0;108.0;93.0;54.0;45.0;26.0;25.0;8.0;8.0;;;;;;;43008
2016-01;90.0;85.0;78.0;46.0;38.0;13.0;13.0;10.0;10.0;;;;;;;;43008
2017-01;46.0;41.0;26.0;24.0;18.0;18.0;12.0;12.0;;;;;;;;;43008
2018-01;31.0;24.0;21.0;20.0;15.0;12.0;12.0;;;;;;;;;;43008
2019-01;34.0;30.0;27.0;22.0;14.0;15.0;;;;;;;;;;;43008
2020-01;34.0;29.0;25.0;21.0;19.0;;;;;;;;;;;;43008
2021-01;30.0;25.0;19.0;17.0;;;;;;;;;;;;;43008
2022-01;31.0;30.0;25.0;;;;;;;;;;;;;;43008
2023-01;42.0;41.0;;;;;;;;;;;;;;;43008
2024-01;21.0;;;;;;;;;;;;;;;;43008
2009-01;4.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;43017
2010-01;9.0;7.0;6.0;5.0;6.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;;43017
2011-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;43017
2012-01;4.0;4.0;4.0;3.0;3.0;3.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;43017
2013-01;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;43017
2014-01;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;43017
2015-01;4.0;4.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;;43017
2016-01;7.0;7.0;7.0;7.0;6.0;6.0;6.0;6.0;6.0;;;;;;;;43017
2017-01;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;;;;;;;;;43017
2018-01;6.0;5.0;5.0;5.0;4.0;4.0;4.0;;;;;;;;;;43017
2019-01;8.0;7.0;7.0;6.0;6.0;5.0;;;;;;;;;;;43017
2020-01;10.0;10.0;10.0;10.0;10.0;;;;;;;;;;;;43017
2021-01;9.0;9.0;8.0;8.0;;;;;;;;;;;;;43017
2022-01;3.0;2.0;2.0;;;;;;;;;;;;;;43017
2023-01;6.0;6.0;;;;;;;;;;;;;;;43017
2024-01;4.0;;;;;;;;;;;;;;;;43017
2009-01;9.0;8.0;8.0;7.0;7.0;7.0;7.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;43028
2010-01;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;;43028
2011-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;43028
2012-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;;;;43028
2013-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;43028
2014-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;43028
2015-01;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;;;;;;;43028
2016-01;3.0;3.0;3.0;2.0;2.0;2.0;2.0;1.0;1.0;;;;;;;;43028
2017-01;4.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;43028
2018-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;;;43028
2019-01;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;43028
2020-01;4.0;4.0;3.0;3.0;3.0;;;;;;;;;;;;43028
2021-01;4.0;3.0;3.0;2.0;;;;;;;;;;;;;43028
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;43028
2023-01;4.0;2.0;;;;;;;;;;;;;;;43028
2024-01;3.0;;;;;;;;;;;;;;;;43028
2009-01;31.0;22.0;19.0;19.0;18.0;10.0;5.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;3.0;3.0;43007
2010-01;17.0;15.0;12.0;8.0;7.0;6.0;5.0;5.0;5.0;5.0;6.0;6.0;6.0;6.0;6.0;;43007
2011-01;15.0;14.0;11.0;7.0;7.0;7.0;6.0;5.0;5.0;6.0;6.0;6.0;6.0;7.0;;;43007
2012-01;6.0;4.0;2.0;1.0;1.0;;;;;;;;;;;;43007
2013-01;12.0;3.0;3.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;4.0;;;;;43007
2014-01;11.0;4.0;3.0;3.0;3.0;3.0;4.0;3.0;3.0;2.0;3.0;;;;;;43007
2015-01;5.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;;43007
2016-01;18.0;18.0;12.0;11.0;10.0;10.0;10.0;10.0;10.0;;;;;;;;43007
2017-01;6.0;6.0;5.0;4.0;4.0;3.0;3.0;4.0;;;;;;;;;43007
2018-01;13.0;12.0;12.0;10.0;10.0;11.0;9.0;;;;;;;;;;43007
2019-01;5.0;5.0;5.0;5.0;5.0;5.0;;;;;;;;;;;43007
2020-01;15.0;14.0;12.0;11.0;12.0;;;;;;;;;;;;43007
2021-01;20.0;17.0;17.0;15.0;;;;;;;;;;;;;43007
2022-01;18.0;17.0;16.0;;;;;;;;;;;;;;43007
2023-01;7.0;7.0;;;;;;;;;;;;;;;43007
2024-01;37.0;;;;;;;;;;;;;;;;43007
2009-01;4.0;3.0;3.0;3.0;3.0;1.0;2.0;;;;;;;;;;43005
2010-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;43005
2011-01;1.0;;;;;;;;;;;;;;;;43005
2013-01;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;43005
2015-01;2.0;1.0;;;;;;;;;;;;;;;43005
2017-01;3.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;;;;;;;;;43005
2018-01;3.0;2.0;2.0;2.0;;;;;;;;;;;;;43005
2019-01;3.0;3.0;3.0;2.0;;;;;;;;;;;;;43005
2020-01;4.0;4.0;3.0;1.0;1.0;;;;;;;;;;;;43005
2021-01;3.0;2.0;1.0;1.0;;;;;;;;;;;;;43005
2022-01;1.0;;;;;;;;;;;;;;;;43005
2023-01;3.0;3.0;;;;;;;;;;;;;;;43005
2009-01;2.0;2.0;1.0;;;;;;;;;;;;;;43016
