;ano;retention;regiao_saude
2;2016-01;0.7728901289934511;41002
3;2017-01;0.7825306518692681;41002
4;2018-01;0.756844070961718;41002
5;2019-01;0.7309212573918457;41002
6;2020-01;0.7703921568627451;41002
7;2021-01;0.7410951697752272;41002
8;2022-01;0.7764595203935233;41002
9;2023-01;0.7243123590899775;41002
10;2024-01;0.6711358885017422;41002
0;2014-01;0.9705882352941176;41010
1;2015-01;0.9803921568627452;41010
2;2016-01;0.9166666666666666;41010
3;2017-01;0.9333333333333332;41010
4;2018-01;0.9333333333333332;41010
5;2019-01;0.8833333333333332;41010
6;2020-01;0.7766666666666666;41010
7;2021-01;0.7266666666666667;41010
8;2022-01;0.7916666666666666;41010
9;2023-01;0.7916666666666666;41010
10;2024-01;0.8666666666666667;41010
0;2014-01;0.9722222222222222;41015
1;2015-01;0.9629629629629629;41015
2;2016-01;0.8784722222222222;41015
3;2017-01;0.8972222222222221;41015
4;2018-01;0.9;41015
5;2019-01;0.8194444444444444;41015
6;2020-01;0.6944444444444444;41015
7;2021-01;0.8194444444444444;41015
8;2022-01;0.8099999999999999;41015
9;2023-01;0.8233333333333333;41015
10;2024-01;0.8280952380952382;41015
0;2014-01;0.9166666666666667;41008
1;2015-01;0.9166666666666666;41008
2;2016-01;0.8888888888888888;41008
3;2017-01;0.8888888888888888;41008
4;2018-01;0.8611111111111112;41008
5;2019-01;0.8611111111111112;41008
6;2020-01;0.8958333333333334;41008
7;2021-01;1.0;41008
8;2022-01;1.0;41008
9;2023-01;0.8333333333333334;41008
10;2024-01;0.8333333333333334;41008
0;2014-01;0.8809523809523809;41017
1;2015-01;0.7904761904761904;41017
2;2016-01;0.825;41017
3;2017-01;0.8438095238095238;41017
4;2018-01;0.7616666666666666;41017
5;2019-01;0.7167948717948718;41017
6;2020-01;0.716025641025641;41017
7;2021-01;0.6574592074592075;41017
8;2022-01;0.6427622377622377;41017
9;2023-01;0.6427622377622377;41017
10;2024-01;0.697121212121212;41017
0;2014-01;0.7142857142857143;41014
1;2015-01;0.6071428571428572;41014
2;2016-01;0.7380952380952381;41014
3;2017-01;0.8392857142857143;41014
4;2018-01;0.8428571428571429;41014
5;2019-01;0.9;41014
6;2020-01;0.8;41014
7;2021-01;0.8;41014
8;2022-01;0.8;41014
9;2023-01;0.5666666666666667;41014
10;2024-01;0.5333333333333333;41014
0;2014-01;0.9166666666666667;41018
1;2015-01;0.8888888888888888;41018
2;2016-01;0.8888888888888888;41018
3;2017-01;0.8888888888888888;41018
4;2018-01;0.875;41018
5;2019-01;0.875;41018
6;2020-01;0.9;41018
