;0;12;24;36;48;60;72;84;96;108;120;132;144;156;168;180;cod_regsaud
2017-01;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;41011
2018-01;5.0;5.0;5.0;5.0;4.0;4.0;4.0;;;;;;;;;;41011
2019-01;7.0;6.0;6.0;6.0;5.0;5.0;;;;;;;;;;;41011
2020-01;3.0;3.0;3.0;3.0;3.0;;;;;;;;;;;;41011
2021-01;5.0;4.0;3.0;2.0;;;;;;;;;;;;;41011
2022-01;7.0;6.0;6.0;;;;;;;;;;;;;;41011
2023-01;5.0;3.0;;;;;;;;;;;;;;;41011
2024-01;14.0;;;;;;;;;;;;;;;;41011
2009-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;41020
2010-01;4.0;4.0;4.0;4.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;;41020
2011-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;41020
2012-01;3.0;3.0;2.0;2.0;2.0;2.0;2.0;1.0;;;;;1.0;;;;41020
2013-01;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.0;3.0;3.0;3.0;;;;;41020
2014-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;41020
2015-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;;;;;;;41020
2017-01;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;41020
2018-01;7.0;6.0;6.0;5.0;5.0;5.0;4.0;;;;;;;;;;41020
2019-01;6.0;5.0;4.0;4.0;4.0;4.0;;;;;;;;;;;41020
2020-01;7.0;5.0;6.0;6.0;6.0;;;;;;;;;;;;41020
2021-01;10.0;6.0;6.0;4.0;;;;;;;;;;;;;41020
2022-01;5.0;5.0;4.0;;;;;;;;;;;;;;41020
2023-01;5.0;3.0;;;;;;;;;;;;;;;41020
2024-01;18.0;;;;;;;;;;;;;;;;41020
2009-01;24.0;22.0;20.0;17.0;15.0;13.0;13.0;14.0;13.0;13.0;11.0;11.0;11.0;11.0;13.0;12.0;41015
2010-01;9.0;7.0;6.0;5.0;6.0;6.0;5.0;5.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;;41015
2011-01;13.0;12.0;11.0;9.0;9.0;9.0;8.0;8.0;8.0;7.0;6.0;7.0;7.0;7.0;;;41015
2012-01;12.0;12.0;11.0;11.0;11.0;10.0;10.0;10.0;10.0;10.0;10.0;8.0;7.0;;;;41015
2013-01;9.0;6.0;4.0;4.0;4.0;3.0;4.0;3.0;1.0;2.0;3.0;3.0;;;;;41015
2014-01;16.0;15.0;13.0;10.0;10.0;9.0;9.0;8.0;6.0;7.0;5.0;;;;;;41015
2015-01;16.0;14.0;13.0;12.0;9.0;9.0;8.0;7.0;7.0;7.0;;;;;;;41015
2016-01;13.0;12.0;12.0;12.0;11.0;11.0;10.0;10.0;10.0;;;;;;;;41015
2017-01;10.0;8.0;5.0;5.0;6.0;6.0;7.0;6.0;;;;;;;;;41015
2018-01;6.0;6.0;5.0;4.0;5.0;5.0;4.0;;;;;;;;;;41015
2019-01;8.0;7.0;6.0;6.0;6.0;6.0;;;;;;;;;;;41015
2020-01;12.0;11.0;11.0;10.0;9.0;;;;;;;;;;;;41015
2021-01;14.0;13.0;12.0;12.0;;;;;;;;;;;;;41015
2022-01;17.0;13.0;13.0;;;;;;;;;;;;;;41015
2023-01;23.0;16.0;;;;;;;;;;;;;;;41015
2024-01;12.0;;;;;;;;;;;;;;;;41015
2009-01;9.0;5.0;6.0;6.0;6.0;6.0;6.0;2.0;4.0;4.0;4.0;4.0;4.0;3.0;2.0;3.0;41008
2010-01;8.0;5.0;3.0;3.0;4.0;4.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;41008
2011-01;5.0;3.0;3.0;3.0;3.0;3.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;;;41008
2012-01;5.0;5.0;3.0;3.0;2.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;4.0;;;;41008
2013-01;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;41008
2014-01;8.0;7.0;7.0;8.0;8.0;7.0;7.0;6.0;5.0;7.0;8.0;;;;;;41008
2015-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;41008
2016-01;5.0;5.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;41008
2017-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;;;;;;;;;41008
2018-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;41008
2019-01;5.0;3.0;2.0;2.0;2.0;1.0;;;;;;;;;;;41008
2020-01;3.0;3.0;3.0;3.0;3.0;;;;;;;;;;;;41008
2021-01;5.0;3.0;4.0;4.0;;;;;;;;;;;;;41008
2022-01;5.0;3.0;3.0;;;;;;;;;;;;;;41008
2023-01;3.0;2.0;;;;;;;;;;;;;;;41008
2024-01;9.0;;;;;;;;;;;;;;;;41008
2009-01;11.0;10.0;9.0;8.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;41010
2010-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;;1.0;1.0;;41010
2011-01;6.0;6.0;6.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.0;3.0;3.0;;;41010
2012-01;9.0;8.0;6.0;7.0;4.0;4.0;3.0;3.0;4.0;4.0;4.0;4.0;3.0;;;;41010
2013-01;9.0;8.0;7.0;7.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;;;;;41010
2014-01;10.0;8.0;7.0;6.0;6.0;6.0;7.0;7.0;6.0;6.0;3.0;;;;;;41010
2015-01;6.0;2.0;2.0;3.0;3.0;3.0;3.0;4.0;2.0;2.0;;;;;;;41010
2016-01;15.0;13.0;11.0;11.0;9.0;9.0;9.0;8.0;7.0;;;;;;;;41010
2017-01;3.0;1.0;1.0;;;;;1.0;;;;;;;;;41010
2018-01;9.0;8.0;7.0;8.0;8.0;8.0;7.0;;;;;;;;;;41010
2019-01;13.0;12.0;10.0;10.0;9.0;8.0;;;;;;;;;;;41010
2020-01;11.0;11.0;9.0;8.0;7.0;;;;;;;;;;;;41010
2021-01;5.0;3.0;3.0;3.0;;;;;;;;;;;;;41010
2022-01;12.0;9.0;10.0;;;;;;;;;;;;;;41010
2023-01;13.0;13.0;;;;;;;;;;;;;;;41010
2024-01;10.0;;;;;;;;;;;;;;;;41010
2009-01;7.0;6.0;5.0;5.0;5.0;5.0;5.0;4.0;4.0;3.0;3.0;2.0;2.0;3.0;3.0;3.0;41005
2010-01;7.0;7.0;6.0;4.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;;41005
2011-01;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;;;41005
2012-01;6.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;3.0;3.0;4.0;4.0;3.0;;;;41005
2013-01;7.0;6.0;6.0;5.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;41005
2014-01;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;41005
2015-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;;;;;;;41005
2016-01;6.0;5.0;5.0;5.0;5.0;5.0;4.0;2.0;1.0;;;;;;;;41005
2017-01;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;;;;;;;;;41005
2018-01;5.0;4.0;4.0;4.0;3.0;3.0;3.0;;;;;;;;;;41005
2019-01;5.0;5.0;5.0;5.0;5.0;4.0;;;;;;;;;;;41005
2020-01;4.0;4.0;4.0;3.0;1.0;;;;;;;;;;;;41005
2021-01;2.0;1.0;1.0;2.0;;;;;;;;;;;;;41005
2022-01;6.0;3.0;3.0;;;;;;;;;;;;;;41005
2023-01;5.0;4.0;;;;;;;;;;;;;;;41005
2024-01;11.0;;;;;;;;;;;;;;;;41005
2009-01;3.0;3.0;1.0;1.0;1.0;1.0;1.0;;;;1.0;1.0;1.0;1.0;1.0;1.0;41003
2010-01;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;41003
2011-01;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;4.0;4.0;1.0;;;41003
2012-01;14.0;13.0;13.0;13.0;12.0;10.0;8.0;7.0;7.0;7.0;7.0;6.0;5.0;;;;41003
2013-01;7.0;7.0;7.0;7.0;6.0;6.0;6.0;5.0;5.0;5.0;5.0;4.0;;;;;41003
2014-01;4.0;4.0;4.0;4.0;4.0;4.0;2.0;2.0;2.0;2.0;2.0;;;;;;41003
2015-01;3.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;;;;;;;41003
2016-01;5.0;2.0;2.0;;;;;;1.0;;;;;;;;41003
2017-01;8.0;8.0;8.0;6.0;6.0;6.0;5.0;5.0;;;;;;;;;41003
2018-01;5.0;5.0;4.0;4.0;3.0;3.0;3.0;;;;;;;;;;41003
2019-01;15.0;14.0;12.0;12.0;12.0;12.0;;;;;;;;;;;41003
2020-01;11.0;11.0;10.0;10.0;8.0;;;;;;;;;;;;41003
2021-01;17.0;11.0;9.0;10.0;;;;;;;;;;;;;41003
2022-01;17.0;16.0;15.0;;;;;;;;;;;;;;41003
2023-01;13.0;12.0;;;;;;;;;;;;;;;41003
2024-01;11.0;;;;;;;;;;;;;;;;41003
2009-01;12.0;6.0;6.0;7.0;5.0;5.0;5.0;4.0;3.0;3.0;3.0;3.0;4.0;4.0;4.0;4.0;41019
2010-01;7.0;4.0;3.0;3.0;3.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;41019
2011-01;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;;;41019
2012-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;;;;41019
2013-01;3.0;1.0;1.0;1.0;;1.0;1.0;1.0;;;;;;;;;41019
2014-01;1.0;1.0;1.0;;;;;;;;;;;;;;41019
2015-01;1.0;1.0;1.0;;;;;;;;;;;;;;41019
2016-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;;;;;;;;41019
2017-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;;41019
2018-01;2.0;2.0;2.0;2.0;2.0;2.0;1.0;;;;;;;;;;41019
2019-01;4.0;3.0;3.0;2.0;2.0;2.0;;;;;;;;;;;41019
2021-01;1.0;1.0;1.0;;;;;;;;;;;;;;41019
2022-01;6.0;5.0;5.0;;;;;;;;;;;;;;41019
2023-01;6.0;5.0;;;;;;;;;;;;;;;41019
2024-01;8.0;;;;;;;;;;;;;;;;41019
2009-01;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;41013
2012-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;;;;41013
2013-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41013
2015-01;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;;;;;;;41013
2017-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;41013
2018-01;3.0;3.0;3.0;3.0;2.0;2.0;2.0;;;;;;;;;;41013
2019-01;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;41013
2020-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;41013
2022-01;2.0;2.0;2.0;;;;;;;;;;;;;;41013
2023-01;1.0;1.0;;;;;;;;;;;;;;;41013
2024-01;3.0;;;;;;;;;;;;;;;;41013
2009-01;5.0;5.0;5.0;5.0;4.0;4.0;3.0;3.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;41007
2012-01;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;41007
2013-01;2.0;1.0;1.0;;;;;;;;;;;;;;41007
2014-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;41007
2015-01;3.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;41007
2016-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;41007
2017-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;41007
2018-01;2.0;1.0;1.0;;;;;;;;;;;;;;41007
2020-01;4.0;2.0;2.0;2.0;2.0;;;;;;;;;;;;41007
2021-01;8.0;5.0;4.0;5.0;;;;;;;;;;;;;41007
2022-01;5.0;4.0;4.0;;;;;;;;;;;;;;41007
2023-01;8.0;6.0;;;;;;;;;;;;;;;41007
2024-01;5.0;;;;;;;;;;;;;;;;41007
2009-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;41021
2010-01;3.0;3.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;;41021
2012-01;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;41021
2013-01;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;41021
2014-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;41021
2016-01;2.0;2.0;1.0;;;;;;;;;;;;;;41021
2017-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;;;;;;;;;41021
2018-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41021
2019-01;5.0;5.0;5.0;3.0;1.0;1.0;;;;;;;;;;;41021
2020-01;1.0;1.0;;;;;;;;;;;;;;;41021
2021-01;2.0;2.0;1.0;2.0;;;;;;;;;;;;;41021
2022-01;3.0;2.0;1.0;;;;;;;;;;;;;;41021
2023-01;5.0;5.0;;;;;;;;;;;;;;;41021
2024-01;1.0;;;;;;;;;;;;;;;;41021
2009-01;7.0;7.0;7.0;6.0;6.0;6.0;4.0;4.0;4.0;4.0;4.0;3.0;2.0;3.0;3.0;3.0;41009
2010-01;5.0;3.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;;;1.0;;41009
2011-01;4.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;41009
2012-01;5.0;5.0;3.0;2.0;3.0;3.0;2.0;3.0;3.0;3.0;2.0;1.0;1.0;;;;41009
2013-01;7.0;7.0;7.0;7.0;6.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;;;;;41009
2014-01;6.0;5.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;;;;;;41009
2015-01;5.0;5.0;4.0;3.0;4.0;3.0;4.0;4.0;2.0;2.0;;;;;;;41009
2016-01;2.0;2.0;2.0;2.0;1.0;1.0;1.0;;1.0;;;;;;;;41009
2017-01;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;;;;;;;;;41009
2018-01;5.0;5.0;3.0;5.0;5.0;3.0;3.0;;;;;;;;;;41009
2019-01;15.0;14.0;14.0;14.0;13.0;13.0;;;;;;;;;;;41009
2020-01;9.0;8.0;7.0;7.0;7.0;;;;;;;;;;;;41009
2021-01;9.0;7.0;6.0;5.0;;;;;;;;;;;;;41009
2022-01;20.0;18.0;19.0;;;;;;;;;;;;;;41009
2023-01;23.0;18.0;;;;;;;;;;;;;;;41009
2024-01;8.0;;;;;;;;;;;;;;;;41009
2009-01;5.0;5.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;41001
2010-01;4.0;2.0;2.0;1.0;;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;41001
2011-01;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;41001
2012-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;1.0;;;;41001
2013-01;4.0;1.0;2.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;41001
2014-01;4.0;4.0;3.0;3.0;3.0;2.0;3.0;3.0;2.0;2.0;3.0;;;;;;41001
2015-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;41001
2016-01;4.0;4.0;3.0;4.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;41001
2017-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;41001
2018-01;2.0;2.0;2.0;2.0;1.0;1.0;1.0;;;;;;;;;;41001
2019-01;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;41001
2020-01;2.0;2.0;2.0;2.0;;;;;;;;;;;;;41001
2021-01;2.0;2.0;1.0;1.0;;;;;;;;;;;;;41001
2022-01;3.0;2.0;2.0;;;;;;;;;;;;;;41001
2023-01;6.0;6.0;;;;;;;;;;;;;;;41001
2024-01;7.0;;;;;;;;;;;;;;;;41001
2009-01;4.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;41004
2010-01;12.0;12.0;10.0;8.0;8.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;6.0;;41004
2011-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;41004
2012-01;1.0;1.0;;;;;;;;;;;;;;;41004
2013-01;1.0;;;;;;;;;;;;;;;;41004
2014-01;6.0;4.0;4.0;4.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;41004
2015-01;12.0;11.0;10.0;9.0;7.0;6.0;6.0;6.0;6.0;6.0;;;;;;;41004
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;41004
2017-01;2.0;2.0;1.0;1.0;;;;;;;;;;;;;41004
2018-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;41004
2019-01;10.0;9.0;9.0;8.0;8.0;8.0;;;;;;;;;;;41004
2020-01;8.0;7.0;7.0;7.0;7.0;;;;;;;;;;;;41004
2021-01;4.0;4.0;4.0;4.0;;;;;;;;;;;;;41004
2022-01;6.0;5.0;6.0;;;;;;;;;;;;;;41004
2023-01;4.0;3.0;;;;;;;;;;;;;;;41004
2024-01;2.0;;;;;;;;;;;;;;;;41004
2009-01;2.0;2.0;2.0;2.0;1.0;1.0;;;;;;;;;;;41022
2010-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;;;41022
2011-01;1.0;;;;;;;;;1.0;1.0;1.0;1.0;;;;41022
2012-01;1.0;1.0;;;;;;;;;;;;;;;41022
2013-01;1.0;1.0;1.0;1.0;;;1.0;;;;;;;;;;41022
2014-01;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;41022
2017-01;1.0;1.0;1.0;;;;;;;;;;;;;;41022
2018-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;41022
2019-01;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;41022
2020-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;41022
2021-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41022
2022-01;5.0;2.0;2.0;;;;;;;;;;;;;;41022
2023-01;3.0;1.0;;;;;;;;;;;;;;;41022
2024-01;3.0;;;;;;;;;;;;;;;;41022
2009-01;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;41006
2010-01;1.0;;;;;;;;;;;;;;;;41006
2011-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;41006
2012-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;41006
2013-01;1.0;;;;;;;;;;;;;;;;41006
2015-01;1.0;1.0;1.0;;;;;;;;;;;;;;41006
2016-01;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;;;;;;;;41006
2017-01;2.0;2.0;2.0;2.0;1.0;1.0;1.0;2.0;;;;;;;;;41006
2018-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;41006
2019-01;5.0;4.0;3.0;1.0;;;;;;;;;;;;;41006
2020-01;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;;41006
2021-01;2.0;2.0;2.0;2.0;;;;;;;;;;;;;41006
2022-01;5.0;3.0;2.0;;;;;;;;;;;;;;41006
2023-01;4.0;3.0;;;;;;;;;;;;;;;41006
2024-01;3.0;;;;;;;;;;;;;;;;41006
2009-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;;1.0;1.0;1.0;;;33001
2010-01;4.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;;33001
2011-01;2.0;2.0;2.0;2.0;2.0;2.0;;1.0;;;;;;;;;33001
2012-01;10.0;10.0;8.0;7.0;6.0;6.0;5.0;6.0;6.0;6.0;6.0;5.0;5.0;;;;33001
2013-01;5.0;5.0;4.0;4.0;4.0;3.0;2.0;3.0;3.0;3.0;3.0;4.0;;;;;33001
2014-01;7.0;7.0;6.0;6.0;6.0;4.0;6.0;6.0;6.0;5.0;4.0;;;;;;33001
2015-01;5.0;5.0;5.0;5.0;5.0;4.0;5.0;5.0;5.0;5.0;;;;;;;33001
2016-01;3.0;3.0;2.0;2.0;2.0;2.0;2.0;3.0;3.0;;;;;;;;33001
2018-01;6.0;4.0;2.0;2.0;2.0;1.0;1.0;;;;;;;;;;33001
2019-01;3.0;2.0;2.0;2.0;2.0;3.0;;;;;;;;;;;33001
2020-01;4.0;4.0;4.0;3.0;3.0;;;;;;;;;;;;33001
2021-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;33001
2022-01;3.0;3.0;2.0;;;;;;;;;;;;;;33001
2023-01;4.0;4.0;;;;;;;;;;;;;;;33001
2024-01;3.0;;;;;;;;;;;;;;;;33001
2009-01;6.0;6.0;5.0;4.0;4.0;4.0;4.0;4.0;5.0;4.0;4.0;4.0;4.0;5.0;5.0;5.0;33007
2010-01;6.0;5.0;5.0;6.0;6.0;6.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;;33007
2011-01;10.0;10.0;10.0;10.0;10.0;8.0;8.0;7.0;6.0;5.0;5.0;5.0;4.0;4.0;;;33007
2012-01;7.0;7.0;5.0;5.0;5.0;5.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;;;;33007
2013-01;9.0;6.0;6.0;6.0;7.0;8.0;7.0;7.0;4.0;6.0;6.0;6.0;;;;;33007
2014-01;13.0;13.0;13.0;12.0;11.0;11.0;10.0;9.0;8.0;8.0;8.0;;;;;;33007
2015-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;33007
2016-01;7.0;6.0;6.0;7.0;6.0;6.0;6.0;6.0;5.0;;;;;;;;33007
2017-01;9.0;8.0;8.0;8.0;7.0;7.0;7.0;7.0;;;;;;;;;33007
2018-01;8.0;5.0;6.0;6.0;6.0;6.0;5.0;;;;;;;;;;33007
2019-01;8.0;6.0;5.0;6.0;5.0;5.0;;;;;;;;;;;33007
2020-01;7.0;7.0;6.0;6.0;6.0;;;;;;;;;;;;33007
2021-01;4.0;4.0;4.0;4.0;;;;;;;;;;;;;33007
2022-01;15.0;14.0;12.0;;;;;;;;;;;;;;33007
2023-01;11.0;11.0;;;;;;;;;;;;;;;33007
2024-01;17.0;;;;;;;;;;;;;;;;33007
2009-01;10.0;10.0;10.0;10.0;9.0;9.0;9.0;9.0;8.0;9.0;9.0;8.0;7.0;7.0;7.0;7.0;33002
2010-01;13.0;8.0;8.0;8.0;8.0;7.0;7.0;7.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;;33002
2011-01;13.0;13.0;13.0;12.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;6.0;6.0;6.0;;;33002
2012-01;10.0;10.0;10.0;10.0;9.0;8.0;7.0;6.0;6.0;6.0;6.0;5.0;5.0;;;;33002
2013-01;6.0;6.0;6.0;5.0;5.0;5.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;33002
2014-01;9.0;9.0;8.0;7.0;7.0;7.0;6.0;6.0;6.0;6.0;7.0;;;;;;33002
2015-01;11.0;10.0;8.0;7.0;8.0;8.0;5.0;5.0;5.0;3.0;;;;;;;33002
2016-01;5.0;4.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;33002
2017-01;13.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0;;;;;;;;;33002
2018-01;15.0;14.0;12.0;11.0;11.0;9.0;8.0;;;;;;;;;;33002
2019-01;7.0;7.0;7.0;7.0;5.0;6.0;;;;;;;;;;;33002
2020-01;20.0;19.0;18.0;17.0;17.0;;;;;;;;;;;;33002
2021-01;5.0;4.0;4.0;3.0;;;;;;;;;;;;;33002
2022-01;21.0;17.0;16.0;;;;;;;;;;;;;;33002
2023-01;43.0;39.0;;;;;;;;;;;;;;;33002
2024-01;16.0;;;;;;;;;;;;;;;;33002
2009-01;23.0;23.0;21.0;21.0;21.0;20.0;18.0;16.0;17.0;17.0;17.0;17.0;16.0;16.0;14.0;13.0;33004
2010-01;16.0;16.0;15.0;15.0;14.0;13.0;14.0;13.0;13.0;13.0;11.0;11.0;11.0;11.0;11.0;;33004
2011-01;10.0;9.0;8.0;7.0;7.0;7.0;6.0;5.0;5.0;3.0;4.0;4.0;3.0;4.0;;;33004
2012-01;7.0;7.0;7.0;6.0;6.0;6.0;5.0;7.0;5.0;5.0;4.0;4.0;4.0;;;;33004
2013-01;11.0;10.0;10.0;10.0;10.0;10.0;10.0;9.0;9.0;9.0;9.0;9.0;;;;;33004
2014-01;12.0;12.0;12.0;10.0;10.0;8.0;7.0;7.0;7.0;7.0;7.0;;;;;;33004
2015-01;10.0;9.0;7.0;6.0;5.0;5.0;5.0;4.0;4.0;4.0;;;;;;;33004
2016-01;6.0;5.0;5.0;5.0;5.0;4.0;4.0;5.0;5.0;;;;;;;;33004
2017-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;;33004
2018-01;4.0;3.0;3.0;2.0;2.0;1.0;1.0;;;;;;;;;;33004
2019-01;8.0;6.0;4.0;2.0;2.0;2.0;;;;;;;;;;;33004
2020-01;9.0;8.0;8.0;8.0;8.0;;;;;;;;;;;;33004
2021-01;9.0;7.0;6.0;6.0;;;;;;;;;;;;;33004
2022-01;8.0;8.0;8.0;;;;;;;;;;;;;;33004
2023-01;7.0;6.0;;;;;;;;;;;;;;;33004
2024-01;8.0;;;;;;;;;;;;;;;;33004
2009-01;119.0;112.0;104.0;97.0;91.0;87.0;79.0;75.0;69.0;66.0;65.0;52.0;54.0;62.0;59.0;64.0;33005
2010-01;123.0;113.0;105.0;99.0;92.0;89.0;84.0;66.0;77.0;76.0;50.0;46.0;49.0;48.0;45.0;;33005
