;regiao_saude;retencao_geral
0;24005;0.6400709219858156
0;11003;0.90625
0;42014;0.8784722222222222
0;35113;0.6717948717948719
0;17003;0.8888888888888888
0;17005;1.0
0;17004;1.0
0;29013;0.7822222222222222
0;23006;0.8939393939393938
0;23008;0.8072009291521487
0;21001;0.9558823529411765
0;21004;0.765625
0;21010;0.8
0;28002;0.6064814814814815
0;13009;1.0
0;29021;0.8863636363636364
0;29008;0.7688172043010753
0;29002;0.85
0;52013;0.8977272727272727
0;43030;0.6130471380471381
0;42015;0.787938443670151
0;35153;0.8761904761904762
0;35154;0.8476190476190476
0;29027;0.6467444120505345
0;31073;0.8823529411764706
0;31020;0.9555555555555555
0;31030;0.855072463768116
0;31034;0.85
0;31079;0.6888020833333334
0;31042;0.7128205128205127
0;31074;0.7808333333333334
0;31081;0.8636363636363636
0;31011;0.9280303030303031
0;31061;0.9014285714285716
0;51005;0.84
0;51016;1.0
0;51012;1.0
0;21006;0.7829457364341086
0;31028;0.82
0;50002;0.975609756097561
0;29018;0.7571428571428571
0;21012;0.8617886178861789
0;41004;0.8636363636363636
0;24001;0.6258606472892186
0;12003;0.6739130434782609
0;23005;0.748062015503876
0;15007;0.6431623931623931
0;43018;0.9592592592592594
0;13005;1.0
0;52018;0.8333333333333333
0;52014;1.0
0;52008;1.0
0;25004;0.8161764705882353
0;29017;0.9844961240310078
0;23012;0.8478260869565217
0;23015;0.7697061803444784
0;31083;0.9523809523809523
0;25008;0.6581196581196581
0;11006;0.9895833333333334
0;28007;0.7333333333333333
0;21014;0.6811594202898551
0;25014;0.644808743169399
0;26001;0.7124183006535947
0;22001;0.8355263157894737
0;29023;0.8139880952380951
0;21019;0.8771929824561402
0;43019;0.8265624999999999
0;35111;0.8713991769547326
0;13008;1.0
0;31077;0.986111111111111
0;31082;0.8418803418803418
0;31041;0.9354838709677419
0;31090;0.7923611111111111
0;31091;0.9230769230769231
0;35052;0.5058730715287517
0;29011;0.6428571428571427
0;52003;0.8964912280701754
0;31050;0.9
0;25010;0.7916666666666666
0;27002;0.7532679738562091
0;23016;0.8787878787878788
0;21018;0.6214689265536724
0;11005;0.8888888888888888
0;17007;0.8846153846153846
0;31067;1.0
0;22010;0.8903508771929826
0;23014;0.9807692307692307
0;24003;0.6627634660421545
0;24008;0.725609756097561
0;31062;1.0
0;35152;0.9031007751937984
0;31066;0.7
0;31027;1.0
0;25013;0.9230769230769231
0;51008;1.0
0;31038;0.8421052631578947
0;31065;0.8039215686274509
0;31040;0.8699186991869918
0;35115;0.8071428571428572
0;13004;1.0
0;52007;0.9285714285714286
0;52010;0.6927083333333334
0;31080;1.0
0;17002;0.90625
0;51006;1.0
0;51015;1.0
0;13007;1.0
0;17008;0.7701149425287356
0;31098;1.0
0;16002;1.0
