;0;12;24;36;48;60;72;84;96;108;120;132;144;156;168;180;cod_regsaud
2021-01;5.0;3.0;2.0;1.0;;;;;;;;;;;;;27008
2022-01;6.0;5.0;1.0;;;;;;;;;;;;;;27008
2023-01;3.0;3.0;;;;;;;;;;;;;;;27008
2024-01;2.0;;;;;;;;;;;;;;;;27008
2010-01;8.0;6.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.0;3.0;2.0;2.0;2.0;1.0;;27006
2011-01;2.0;1.0;;1.0;1.0;;;;;;;;;;;;27006
2012-01;1.0;1.0;1.0;1.0;1.0;;;;1.0;1.0;1.0;;;;;;27006
2014-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;27006
2015-01;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;27006
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;27006
2018-01;3.0;2.0;2.0;1.0;1.0;1.0;;;;;;;;;;;27006
2019-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;27006
2020-01;10.0;10.0;9.0;9.0;8.0;;;;;;;;;;;;27006
2021-01;2.0;1.0;;;;;;;;;;;;;;;27006
2022-01;4.0;4.0;3.0;;;;;;;;;;;;;;27006
2023-01;3.0;2.0;;;;;;;;;;;;;;;27006
2024-01;2.0;;;;;;;;;;;;;;;;27006
2010-01;2.0;1.0;1.0;2.0;1.0;;;;;;;;;;;;27010
2011-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;27010
2014-01;2.0;2.0;2.0;2.0;1.0;1.0;1.0;;;;;;;;;;27010
2016-01;2.0;2.0;2.0;1.0;1.0;1.0;;;;;;;;;;;27010
2019-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;27010
2021-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;27010
2022-01;3.0;2.0;2.0;;;;;;;;;;;;;;27010
2024-01;2.0;;;;;;;;;;;;;;;;27010
2010-01;97.0;89.0;79.0;77.0;70.0;62.0;58.0;52.0;49.0;49.0;51.0;48.0;48.0;52.0;49.0;;27001
2011-01;15.0;11.0;11.0;9.0;8.0;9.0;8.0;7.0;8.0;6.0;7.0;7.0;7.0;7.0;;;27001
2012-01;13.0;10.0;9.0;8.0;5.0;5.0;4.0;4.0;4.0;3.0;3.0;4.0;2.0;;;;27001
2013-01;20.0;16.0;14.0;14.0;14.0;15.0;13.0;13.0;13.0;10.0;11.0;11.0;;;;;27001
2014-01;19.0;15.0;12.0;10.0;11.0;10.0;7.0;7.0;8.0;9.0;7.0;;;;;;27001
2015-01;17.0;14.0;14.0;12.0;12.0;12.0;12.0;12.0;10.0;9.0;;;;;;;27001
2016-01;16.0;13.0;11.0;9.0;9.0;8.0;8.0;6.0;5.0;;;;;;;;27001
2017-01;10.0;9.0;9.0;9.0;6.0;4.0;4.0;1.0;;;;;;;;;27001
2018-01;19.0;17.0;17.0;16.0;15.0;14.0;10.0;;;;;;;;;;27001
2019-01;22.0;18.0;16.0;13.0;9.0;8.0;;;;;;;;;;;27001
2020-01;16.0;15.0;13.0;12.0;9.0;;;;;;;;;;;;27001
2021-01;19.0;15.0;11.0;11.0;;;;;;;;;;;;;27001
2022-01;15.0;9.0;8.0;;;;;;;;;;;;;;27001
2023-01;15.0;6.0;;;;;;;;;;;;;;;27001
2024-01;10.0;;;;;;;;;;;;;;;;27001
2010-01;5.0;4.0;4.0;4.0;2.0;;;;;;;;;;;;27002
2013-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;27002
2015-01;2.0;;;;;;;;;;;;;;;;27002
2016-01;1.0;;1.0;1.0;;;;;;;;;;;;;27002
2018-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;27002
2019-01;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;27002
2020-01;5.0;4.0;1.0;1.0;1.0;;;;;;;;;;;;27002
2021-01;3.0;;;;;;;;;;;;;;;;27002
2022-01;6.0;4.0;1.0;;;;;;;;;;;;;;27002
2023-01;1.0;;;;;;;;;;;;;;;;27002
2024-01;1.0;;;;;;;;;;;;;;;;27002
2010-01;4.0;3.0;2.0;;;;;;1.0;;;;;;;;27009
2011-01;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;27009
2012-01;1.0;;;;;;;;;;;;;;;;27009
2013-01;2.0;2.0;1.0;;;;;;;;;;;;;;27009
2014-01;4.0;2.0;2.0;;;;;;;;;;;;;;27009
2015-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;27009
2016-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;27009
2017-01;4.0;1.0;;;;;;;;;;;;;;;27009
2018-01;3.0;2.0;1.0;1.0;1.0;;;;;;;;;;;;27009
2019-01;2.0;1.0;;;;;;;;;;;;;;;27009
2020-01;3.0;2.0;1.0;;;;;;;;;;;;;;27009
2021-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;27009
2022-01;2.0;2.0;2.0;;;;;;;;;;;;;;27009
2024-01;2.0;;;;;;;;;;;;;;;;27009
2010-01;8.0;8.0;7.0;7.0;7.0;5.0;5.0;4.0;4.0;4.0;4.0;5.0;5.0;5.0;5.0;;50003
2011-01;1.0;1.0;;;;;;;;;;;;;;;50003
2012-01;4.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;50003
2013-01;2.0;;;;;;;;1.0;1.0;2.0;2.0;;;;;50003
2014-01;1.0;;;;;;;;;;;;;;;;50003
2015-01;3.0;3.0;3.0;3.0;2.0;2.0;1.0;1.0;3.0;3.0;;;;;;;50003
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;50003
2018-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;50003
2019-01;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;50003
2020-01;3.0;3.0;3.0;3.0;3.0;;;;;;;;;;;;50003
2021-01;1.0;1.0;1.0;;;;;;;;;;;;;;50003
2022-01;2.0;1.0;1.0;;;;;;;;;;;;;;50003
2023-01;1.0;1.0;;;;;;;;;;;;;;;50003
2024-01;1.0;;;;;;;;;;;;;;;;50003
2010-01;72.0;67.0;60.0;54.0;53.0;53.0;46.0;44.0;43.0;41.0;39.0;36.0;37.0;36.0;28.0;;50001
2011-01;8.0;8.0;7.0;7.0;6.0;6.0;6.0;4.0;5.0;5.0;4.0;5.0;4.0;5.0;;;50001
2012-01;14.0;12.0;11.0;11.0;11.0;10.0;10.0;9.0;10.0;10.0;9.0;8.0;8.0;;;;50001
2013-01;9.0;7.0;8.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;;;;;50001
2014-01;8.0;7.0;7.0;7.0;4.0;3.0;3.0;3.0;4.0;4.0;3.0;;;;;;50001
2015-01;5.0;4.0;3.0;3.0;4.0;4.0;4.0;3.0;3.0;3.0;;;;;;;50001
2016-01;14.0;13.0;11.0;10.0;9.0;9.0;9.0;7.0;7.0;;;;;;;;50001
2017-01;7.0;5.0;5.0;4.0;4.0;4.0;5.0;5.0;;;;;;;;;50001
2018-01;10.0;9.0;6.0;6.0;6.0;6.0;6.0;;;;;;;;;;50001
2019-01;9.0;8.0;5.0;6.0;4.0;3.0;;;;;;;;;;;50001
2020-01;7.0;4.0;3.0;2.0;2.0;;;;;;;;;;;;50001
2021-01;5.0;5.0;5.0;5.0;;;;;;;;;;;;;50001
2022-01;11.0;11.0;10.0;;;;;;;;;;;;;;50001
2023-01;2.0;2.0;;;;;;;;;;;;;;;50001
2024-01;4.0;;;;;;;;;;;;;;;;50001
2010-01;3.0;3.0;3.0;2.0;2.0;3.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;50002
2011-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;;;50002
2013-01;1.0;1.0;1.0;1.0;1.0;1.0;;1.0;1.0;;;;;;;;50002
2014-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;50002
2015-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;50002
2016-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;50002
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;50002
2010-01;8.0;7.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.0;3.0;4.0;4.0;4.0;;50004
2011-01;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;50004
2012-01;3.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;50004
2013-01;2.0;2.0;2.0;2.0;1.0;;;;;;;;;;;;50004
2014-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;;;;;;50004
2018-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;50004
2020-01;4.0;3.0;3.0;2.0;3.0;;;;;;;;;;;;50004
2023-01;2.0;2.0;;;;;;;;;;;;;;;50004
2024-01;1.0;;;;;;;;;;;;;;;;50004
2010-01;20.0;19.0;12.0;12.0;13.0;11.0;10.0;12.0;11.0;11.0;11.0;11.0;10.0;10.0;10.0;;51002
2011-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;51002
2012-01;3.0;3.0;2.0;3.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;51002
2013-01;4.0;4.0;4.0;3.0;3.0;2.0;3.0;1.0;1.0;1.0;2.0;2.0;;;;;51002
2014-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;51002
2015-01;2.0;2.0;1.0;;;;;1.0;1.0;1.0;;;;;;;51002
2018-01;3.0;3.0;3.0;3.0;2.0;1.0;2.0;;;;;;;;;;51002
2019-01;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;;;;51002
2020-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;51002
2022-01;2.0;2.0;1.0;;;;;;;;;;;;;;51002
2023-01;7.0;6.0;;;;;;;;;;;;;;;51002
2024-01;11.0;;;;;;;;;;;;;;;;51002
2010-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;;51001
2010-01;6.0;4.0;2.0;2.0;3.0;3.0;2.0;1.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;;51013
2011-01;1.0;;;;;;;;;;;;;;;;51013
2012-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;51013
2013-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;51013
2014-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;51013
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;51013
2018-01;2.0;2.0;1.0;1.0;2.0;2.0;2.0;;;;;;;;;;51013
2020-01;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;;51013
2021-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;51013
2022-01;4.0;3.0;2.0;;;;;;;;;;;;;;51013
2023-01;4.0;4.0;;;;;;;;;;;;;;;51013
2024-01;7.0;;;;;;;;;;;;;;;;51013
2010-01;1.0;1.0;;;;;;;;;;;;;;;51004
2019-01;1.0;1.0;;;;;;;;;;;;;;;51004
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;51004
2010-01;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;51008
2010-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;51007
2011-01;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;51007
2012-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;51007
2019-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;51007
2020-01;1.0;1.0;;;;;;;;;;;;;;;51007
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;51007
2024-01;2.0;;;;;;;;;;;;;;;;51007
2010-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;1.0;1.0;1.0;1.0;1.0;;51011
2018-01;1.0;1.0;;;;;;;;;;;;;;;51011
2019-01;3.0;1.0;;;;;;;;;;;;;;;51011
2024-01;2.0;;;;;;;;;;;;;;;;51011
2010-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;51010
2011-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;51003
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;51003
2010-01;1.0;1.0;1.0;;;;;;;;;;;;;;51015
2011-01;1.0;;;;;;;;;;;;;;;;51015
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;51015
2024-01;2.0;;;;;;;;;;;;;;;;51015
2010-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;51016
2023-01;1.0;;;;;;;;;;;;;;;;51016
2010-01;6.0;6.0;6.0;6.0;5.0;6.0;3.0;2.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;;51014
2014-01;1.0;;;;;;;;;;;;;;;;51014
2018-01;2.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;51014
2019-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;51014
2020-01;5.0;4.0;4.0;4.0;4.0;;;;;;;;;;;;51014
2021-01;4.0;4.0;2.0;1.0;;;;;;;;;;;;;51014
2022-01;6.0;6.0;6.0;;;;;;;;;;;;;;51014
2023-01;7.0;6.0;;;;;;;;;;;;;;;51014
2024-01;11.0;;;;;;;;;;;;;;;;51014
2010-01;3.0;3.0;3.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;51005
2011-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;51005
2013-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;51005
2020-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;51005
2024-01;1.0;;;;;;;;;;;;;;;;51005
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;51006
2020-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;51006
2023-01;1.0;1.0;;;;;;;;;;;;;;;51012
2010-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;25010
2014-01;1.0;1.0;;;;;;;;;;;;;;;25010
2015-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;25010
2020-01;4.0;4.0;2.0;2.0;;;;;;;;;;;;;25010
2022-01;1.0;;;;;;;;;;;;;;;;25010
2023-01;1.0;1.0;;;;;;;;;;;;;;;25010
2024-01;1.0;;;;;;;;;;;;;;;;25010
2010-01;26.0;25.0;17.0;15.0;13.0;11.0;10.0;10.0;10.0;7.0;4.0;4.0;4.0;4.0;4.0;;25001
2011-01;1.0;;;;;;;;;;;;;;;;25001
2012-01;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;25001
2013-01;5.0;4.0;4.0;3.0;3.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;;25001
2014-01;5.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;1.0;;;;;;;;25001
2015-01;6.0;4.0;4.0;4.0;3.0;3.0;3.0;2.0;2.0;2.0;;;;;;;25001
2016-01;10.0;10.0;5.0;6.0;4.0;4.0;4.0;3.0;2.0;;;;;;;;25001
2017-01;10.0;8.0;7.0;4.0;4.0;4.0;2.0;2.0;;;;;;;;;25001
2018-01;10.0;8.0;6.0;6.0;6.0;5.0;4.0;;;;;;;;;;25001
2019-01;11.0;9.0;7.0;8.0;6.0;6.0;;;;;;;;;;;25001
2020-01;17.0;16.0;12.0;10.0;8.0;;;;;;;;;;;;25001
2021-01;11.0;9.0;6.0;4.0;;;;;;;;;;;;;25001
2022-01;16.0;10.0;5.0;;;;;;;;;;;;;;25001
2023-01;6.0;5.0;;;;;;;;;;;;;;;25001
2024-01;8.0;;;;;;;;;;;;;;;;25001
2010-01;4.0;1.0;;;;;;;;;;;;;;;25002
2011-01;1.0;1.0;;;;;;;;;;;;;;;25002
2017-01;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;25002
2018-01;1.0;1.0;;;1.0;1.0;1.0;;;;;;;;;;25002
2019-01;4.0;4.0;2.0;3.0;4.0;4.0;;;;;;;;;;;25002
2020-01;2.0;1.0;;;;;;;;;;;;;;;25002
2021-01;2.0;1.0;1.0;1.0;;;;;;;;;;;;;25002
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;25002
2023-01;1.0;1.0;;;;;;;;;;;;;;;25002
2024-01;1.0;;;;;;;;;;;;;;;;25002
2013-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;1.0;1.0;1.0;;;;;25003
2019-01;1.0;1.0;;;;;;;;;;;;;;;25003
2020-01;1.0;1.0;1.0;;;;;;;;;;;;;;25003
2021-01;1.0;;;;;;;;;;;;;;;;25003
2010-01;1.0;;;;;;;;;;;;;;;;25009
2011-01;1.0;1.0;1.0;;;;;;;;;;;;;;25009
2012-01;1.0;;;;;;;;;;;;;;;;25009
2018-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;25009
2020-01;1.0;1.0;1.0;;;;;;;;;;;;;;25009
2023-01;2.0;2.0;;;;;;;;;;;;;;;25009
2024-01;1.0;;;;;;;;;;;;;;;;25009
2010-01;5.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;25016
2013-01;1.0;;;;1.0;1.0;1.0;1.0;1.0;;;;;;;;25016
2014-01;1.0;1.0;1.0;;;;;;;;;;;;;;25016
2016-01;1.0;;;;;;;;;;;;;;;;25016
2017-01;3.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;;;;;;;;;25016
2018-01;4.0;4.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;25016
2019-01;4.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;25016
2020-01;6.0;4.0;4.0;3.0;3.0;;;;;;;;;;;;25016
2022-01;6.0;3.0;3.0;;;;;;;;;;;;;;25016
2023-01;9.0;9.0;;;;;;;;;;;;;;;25016
2024-01;7.0;;;;;;;;;;;;;;;;25016
2010-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;25008
2018-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;25008
2019-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;25008
2015-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;25004
2010-01;1.0;1.0;;;;;;;;;;;;;;;25007
2016-01;1.0;1.0;;;;;;;;;;;;;;;25007
2017-01;1.0;;;;;;;;;;;;;;;;25007
2018-01;3.0;3.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;25007
2015-01;1.0;1.0;;;;;;;;;;;;;;;25011
2017-01;1.0;1.0;;;;;;;;;;;;;;;25011
2018-01;1.0;;;;;;;;;;;;;;;;25011
2019-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;25011
2023-01;1.0;1.0;;;;;;;;;;;;;;;25011
2011-01;1.0;1.0;;;;;;;;;;;;;;;25012
2015-01;2.0;;;;;;;;;;;;;;;;25012
2016-01;1.0;;;;;;;;;;;;;;;;25012
2017-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;25012
2018-01;1.0;;;1.0;1.0;1.0;1.0;;;;;;;;;;25012
2020-01;1.0;1.0;1.0;;;;;;;;;;;;;;25012
2010-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;25014
2016-01;1.0;;;;;;;;;;;;;;;;25014
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;25014
2021-01;1.0;1.0;1.0;;;;;;;;;;;;;;25014
2010-01;1.0;;;;;;;;;;;;;;;;25005
2011-01;1.0;1.0;;;;;;;;;;;;;;;25005
2015-01;1.0;1.0;1.0;;;;;;;;;;;;;;25005
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;25005
2017-01;1.0;;;;;;;;;;;;;;;;25005
2018-01;2.0;1.0;;;;;;;;;;;;;;;25005
2019-01;3.0;1.0;;;;;;;;;;;;;;;25005
2020-01;4.0;2.0;1.0;1.0;1.0;;;;;;;;;;;;25005
2021-01;1.0;;;;;;;;;;;;;;;;25005
2024-01;1.0;;;;;;;;;;;;;;;;25005
2018-01;2.0;1.0;1.0;1.0;1.0;2.0;1.0;;;;;;;;;;25006
2019-01;3.0;3.0;2.0;2.0;;;;;;;;;;;;;25006
2021-01;2.0;2.0;2.0;2.0;;;;;;;;;;;;;25006
2023-01;1.0;1.0;;;;;;;;;;;;;;;25006
2024-01;2.0;;;;;;;;;;;;;;;;25006
2010-01;1.0;1.0;1.0;;;;;;;;;;;;;;25013
2010-01;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;;35091
2011-01;1.0;;;;;;;;;;;;;;;;35091
2012-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;35091
2015-01;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;35091
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;35091
2019-01;1.0;;;;;;;;;;;;;;;;35091
2020-01;1.0;1.0;;;;;;;;;;;;;;;35091
2022-01;1.0;;;;;;;;;;;;;;;;35091
2023-01;2.0;;;;;;;;;;;;;;;;35091
2024-01;1.0;;;;;;;;;;;;;;;;35091
2010-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;35156
2011-01;2.0;1.0;1.0;;;;;;;;;;;;;;35156
2014-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;35156
2015-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;;;;;;;35156
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;35156
2017-01;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;35156
2019-01;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;35156
2020-01;1.0;1.0;;;;;;;;;;;;;;;35156
2021-01;1.0;;;;;;;;;;;;;;;;35156
2022-01;2.0;1.0;1.0;;;;;;;;;;;;;;35156
2023-01;1.0;1.0;;;;;;;;;;;;;;;35156
2024-01;1.0;;;;;;;;;;;;;;;;35156
2010-01;14.0;14.0;14.0;13.0;13.0;12.0;12.0;11.0;10.0;10.0;10.0;9.0;10.0;9.0;8.0;;35142
2011-01;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;4.0;3.0;2.0;;;35142
2012-01;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;;;;35142
2013-01;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;35142
2014-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;35142
2015-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;35142
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;35142
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;35142
2018-01;2.0;2.0;1.0;2.0;2.0;2.0;2.0;;;;;;;;;;35142
2019-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;35142
2020-01;3.0;3.0;2.0;2.0;2.0;;;;;;;;;;;;35142
2021-01;1.0;;;;;;;;;;;;;;;;35142
2022-01;2.0;1.0;1.0;;;;;;;;;;;;;;35142
2023-01;2.0;2.0;;;;;;;;;;;;;;;35142
2024-01;1.0;;;;;;;;;;;;;;;;35142
2010-01;12.0;10.0;9.0;9.0;8.0;8.0;8.0;8.0;8.0;9.0;8.0;8.0;9.0;8.0;6.0;;35074
2011-01;1.0;1.0;;;1.0;1.0;;;;;;;;;;;35074
2012-01;2.0;1.0;1.0;;;;;;1.0;1.0;1.0;1.0;1.0;;;;35074
2013-01;3.0;3.0;3.0;1.0;1.0;1.0;;;;;;;;;;;35074
2014-01;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;;;;;;35074
2015-01;1.0;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;35074
2016-01;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;35074
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;35074
2018-01;1.0;;;;;;;;;;;;;;;;35074
2019-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;35074
2023-01;1.0;1.0;;;;;;;;;;;;;;;35074
2024-01;2.0;;;;;;;;;;;;;;;;35074
2010-01;40.0;34.0;28.0;26.0;26.0;26.0;24.0;22.0;24.0;23.0;21.0;19.0;19.0;19.0;18.0;;35062
2011-01;7.0;6.0;6.0;4.0;4.0;5.0;5.0;5.0;5.0;5.0;4.0;3.0;3.0;3.0;;;35062
2012-01;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;;;;35062
2013-01;9.0;9.0;9.0;8.0;7.0;7.0;5.0;4.0;4.0;5.0;4.0;4.0;;;;;35062
2014-01;11.0;9.0;8.0;8.0;5.0;3.0;3.0;3.0;3.0;4.0;3.0;;;;;;35062
2015-01;6.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;1.0;;;;;;;35062
2016-01;7.0;4.0;4.0;4.0;3.0;4.0;4.0;4.0;5.0;;;;;;;;35062
2017-01;9.0;8.0;5.0;4.0;4.0;3.0;3.0;4.0;;;;;;;;;35062
2018-01;9.0;7.0;4.0;3.0;3.0;4.0;5.0;;;;;;;;;;35062
2019-01;12.0;10.0;10.0;9.0;5.0;2.0;;;;;;;;;;;35062
2020-01;7.0;7.0;5.0;4.0;1.0;;;;;;;;;;;;35062
2021-01;8.0;6.0;4.0;4.0;;;;;;;;;;;;;35062
2022-01;11.0;6.0;4.0;;;;;;;;;;;;;;35062
2023-01;13.0;8.0;;;;;;;;;;;;;;;35062
2024-01;7.0;;;;;;;;;;;;;;;;35062
2010-01;16.0;15.0;13.0;13.0;10.0;9.0;9.0;9.0;9.0;8.0;8.0;5.0;4.0;4.0;4.0;;35051
2011-01;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;35051
