;regiao_saude;retencao_geral
0;43005;0.7390350877192982
0;43012;0.946969696969697
0;43018;0.9285440613026819
0;43006;0.8966666666666666
0;43028;0.8225714285714286
0;43002;0.8910112359550563
0;43024;0.9415204678362573
0;42008;0.7053518752633796
0;42003;0.7254105090311985
0;42002;0.6581819828575883
0;42007;0.6851881583911714
0;42001;0.5872695852534562
0;42013;0.7018601190476191
0;42010;0.6824061355311355
0;42011;0.6847013366750208
0;42014;0.8265306122448979
0;42016;0.7743055555555555
0;42009;0.5876475376475376
0;42005;0.7146377325350188
0;42017;0.7649415899415899
0;42006;0.5722330767523076
0;42012;0.7213362864525653
0;42015;0.6493825089244937
0;42004;0.6993464052287581
0;28007;0.7812219227313567
0;28001;0.7801877486252485
0;28006;0.6302845528455285
0;28002;0.8339080459770115
0;28005;0.7708333333333334
0;28003;0.8833333333333333
0;28004;0.7259334233018443
0;17002;1.0
0;17005;0.9333333333333333
0;17001;0.8408119658119657
0;17003;1.0
0;17004;0.8307291666666666
0;17007;0.8383838383838383
0;17006;0.7886453619909503
0;17008;0.7
0;27007;0.6698704481792718
0;27004;0.9903846153846154
0;27005;0.6982804232804232
0;27003;0.8413978494623656
0;27008;0.7364741641337386
0;27006;0.7039141414141414
0;27010;0.9577294685990337
0;27001;0.6889397469360704
0;27002;0.8553485162180814
0;27009;0.6462626262626264
0;50003;0.662337123904288
0;50001;0.7236103323314214
0;50002;0.9147286821705427
0;50004;0.8572601010101011
0;51002;0.7134696132874627
0;51001;0.7424242424242424
0;51013;0.6528033794162826
0;51004;1.0
0;51008;0.96875
0;51007;0.7892720306513411
0;51011;0.9085365853658537
0;51010;0.967391304347826
0;51003;0.868421052631579
0;51015;0.9787234042553191
0;51016;1.0
0;51014;0.6398674242424243
0;51009;1.0
0;51005;0.855072463768116
0;51006;0.8700564971751411
0;51012;0.9318181818181818
0;25010;0.7682748538011696
0;25001;0.7399579037549014
0;25015;0.7219858156028368
0;25002;0.5937060889929742
0;25003;0.7976190476190477
0;25009;0.8077294685990338
0;25016;0.743898297584683
0;25008;0.8258706467661691
0;25004;0.8212765957446809
0;25007;0.7144194756554306
0;25011;0.8378378378378378
0;25012;0.699290780141844
0;25014;0.7353846153846154
0;25005;0.6403508771929824
0;25006;0.7453853706431026
0;25013;0.8
0;35091;0.9118217054263564
0;35156;0.9224806201550388
0;35142;0.8366071428571429
0;35074;0.7923076923076923
0;35062;0.6784438439354236
0;35051;0.7264519405912848
0;35133;0.6839031339031338
0;35157;0.8785310734463276
0;35112;0.7650351962851963
0;35093;0.819459988632921
0;35072;0.7368415674806797
0;35031;0.7834563108460167
0;35022;0.881232492997199
0;35172;0.8433174603174604
0;35153;0.7955000000000001
0;35162;0.840891472868217
0;35163;0.7857303195128729
0;35021;0.6539653361344538
0;35083;0.9005376344086021
0;35101;0.7355318740399385
0;35011;0.6644987079846656
0;35092;0.8269230769230769
0;35071;0.7975454883658009
0;35061;0.7418745275888131
0;35155;0.6948307180883907
0;35023;0.7271842650103519
0;35064;0.8546153846153847
0;35121;0.8406432748538013
0;35131;0.7415249433106577
0;35014;0.6442736407801825
0;35095;0.8897058823529411
0;35052;0.6987538940809969
0;35041;0.7702041422629659
0;35032;0.8263888888888888
0;35063;0.8454301075268816
0;35073;0.5867809508786952
