;regiao_saude;retencao_geral
0;31095;1.9503676470588236
0;31098;0.4359243697478992
0;15011;0.3197498625618471
0;15013;0.6156156156156156
0;15012;0.4532428355957768
0;15006;0.8347175201015657
0;15009;0.5576375711574952
0;15014;0.8356102003642987
0;15002;0.5140781922525108
0;15004;0.5173959827833573
0;15003;0.5551113649343232
0;15008;0.6591321713870733
0;15007;0.4285130718954248
0;15001;0.5885939741750359
0;15010;0.7527056277056278
0;25007;0.48960446247464506
0;25003;0.32339067702552726
0;25014;0.39351851851851855
0;25001;0.691146701595618
0;25008;0.4651072124756336
0;25015;0.5793948487121781
0;25002;0.3048817465130382
0;25009;0.4489889705882353
0;25016;1.2726615236258438
0;25004;0.5024875621890547
0;25012;0.5025210084033612
0;25011;0.3515625
0;25005;0.39242919389978215
0;25006;0.40815273477812175
0;25013;0.5236620964175145
0;25010;2.3057742782152233
0;41002;0.6781554572475288
0;41012;1.210446247464503
0;41014;1.0003342245989306
0;41008;0.8335724533715926
0;41018;0.900735294117647
0;41016;0.8259438103599649
0;41003;0.8265720081135903
0;41011;0.8131955484896661
0;41017;0.5556231485399915
0;41020;1.2005021520803445
0;41015;1.100319693094629
0;41019;0.7784629981024668
0;41010;1.1886877828054296
0;41005;0.622860962566845
0;41007;0.6819852941176471
0;41013;1.2573529411764706
0;41009;0.7856617647058823
0;41001;0.3846961861667744
0;41004;0.4894957983193276
0;41022;0.8556149732620321
0;41006;0.7845588235294118
0;41021;0.4358519269776876
0;42004;0.7932820855614973
0;42007;0.6527757352941177
0;42001;1.1588874680306904
0;42013;0.8282085561497325
0;42010;0.9419117647058823
0;42014;1.2622549019607843
0;42005;0.914604462474645
0;42017;1.2391377005347592
0;42006;0.5551932069899089
0;42016;0.7673796791443849
0;42009;0.7113970588235294
0;42002;0.9879032258064515
0;42003;0.5666176470588236
0;42012;1.166240409207161
0;42008;0.8837316176470589
0;42015;0.9772923875432525
0;42011;0.6561543692621558
0;35091;0.6436449579831932
0;35142;1.2800605536332181
0;35074;0.3929526355996944
0;35062;0.5046052631578948
0;35112;0.4833683473389356
0;35133;0.5642991239048811
0;35163;0.5828919491525424
0;35072;0.4376239259748843
0;35031;1.2939908722109532
0;35022;1.0564705882352943
0;35172;0.4922145328719723
0;35162;0.6281862745098039
0;35021;1.0138305322128853
0;35101;0.7637468030690537
0;35151;0.9449078138718175
0;35011;0.568114127123807
0;35092;0.5352167182662539
0;35071;0.9250373878364906
0;35023;0.5632094943240455
0;35061;1.025735294117647
0;35155;0.5032409658078106
0;35064;1.0603625170998632
0;35051;0.7891072358146799
0;35103;0.7575740822644849
0;35161;0.6855953224663359
0;35093;0.6659663865546218
0;35063;0.5005754475703325
0;35083;0.7966751918158568
0;35156;0.4312283737024222
0;35121;0.5785238623751388
0;35131;0.8837226066897347
0;35014;0.496578947368421
0;35095;0.945028011204482
0;35052;0.8582657200811361
0;35041;0.5966942921236291
0;35073;0.4740452151009657
0;35171;0.7097995448179272
0;35143;0.40579044117647056
